RowNumber,AnimalName,AnimalGender,AnimalBirthMonth,BreedName,Borough,ZipCode,LicenseIssuedDate,LicenseExpiredDate,Extract Year
87663,ROXIE,F,2004,Unknown,,11357,07/26/2018,08/30/2019,2018
87669,MIZTI,F,2005,Shih Tzu,,11372,07/26/2018,08/30/2019,2018
87670,BENJAMIN,M,2007,Lhasa Apso,,10306,07/26/2018,08/30/2019,2018
87720,OLIVER,M,2006,Pug,,10001,07/27/2018,08/30/2019,2018
87721,SMOKEY,M,2002,Unknown,,11215,07/27/2018,08/30/2019,2018
87722,ROCKY,M,2004,Shih Tzu,,11235,07/27/2018,08/30/2019,2018
87725,LUCIE,F,2010,Havanese,,11001,07/27/2018,08/30/2019,2018
87729,COOGI,M,2007,Yorkshire Terrier,,10461,07/27/2018,08/30/2019,2018
87752,JOEY,M,2004,"Poodle, Toy",,10021,07/27/2018,08/30/2019,2018
87830,BABIE JR.,M,2006,Yorkshire Terrier,,10040,07/27/2018,08/30/2019,2018
87893,ZOE,F,2001,Maltese,,11229,07/27/2018,08/30/2019,2018
87894,LINDA,F,2006,Beagle,,11374,07/27/2018,08/30/2019,2018
87896,MADDUX,M,2007,Unknown,,11419,07/27/2018,08/30/2019,2018
87912,FOXY,F,2012,Papillon,,10461,07/27/2018,08/30/2019,2018
87931,TORRE,M,2004,Shiba Inu,,10065,07/27/2018,08/30/2019,2018
87964,BESSIE,F,2013,French Bulldog,,10024,07/28/2018,08/30/2019,2018
87983,MIKE,M,2004,Pug,,11215,07/28/2018,08/30/2019,2018
87990,CHELSEA,F,2005,Unknown,,10306,07/28/2018,08/30/2019,2018
88015,ORION,M,2006,Golden Retriever,,10024,07/28/2018,08/30/2019,2018
88039,MYLO,M,2004,Yorkshire Terrier,,11360,07/28/2018,08/30/2019,2018
88102,MAGIC,M,2004,"Poodle, Standard",,11213,07/29/2018,08/30/2019,2018
88201,COOPER,M,2007,Yorkshire Terrier,,11375,07/30/2018,08/30/2019,2018
88204,BELLA,F,2007,Yorkshire Terrier,,10462,07/30/2018,08/30/2019,2018
88205,PRINCE,M,2004,Yorkshire Terrier,,10019,07/30/2018,08/30/2019,2018
88221,LORD,M,2012,German Shepherd Dog,,11374,07/30/2018,08/30/2019,2018
88244,ROXY,F,2002,Chihuahua,,10029,07/30/2018,08/30/2019,2018
88245,L,M,2006,American Eskimo dog,,11365,07/30/2018,08/30/2019,2018
88246,MIMI,F,2004,Unknown,,11233,07/30/2018,08/30/2019,2018
88297,SHAYNE,F,2010,Unknown,,10128,07/30/2018,08/30/2019,2018
88331,MYA,F,2009,Unknown,,11232,07/30/2018,08/30/2019,2018
88334,SPANKY,M,2003,Unknown,,10031,07/30/2018,08/30/2019,2018
88341,ROCKY,M,2006,Jack Russell Terrier,,11413,07/30/2018,08/30/2019,2018
88342,BEEJOVE,M,2006,Bichon Frise,,10314,07/30/2018,08/30/2019,2018
88343,MAXINE,F,2006,Unknown,,10312,07/30/2018,08/30/2019,2018
88344,CHLOE,F,2006,Unknown,,11209,07/30/2018,08/30/2019,2018
88345,ROCKY,M,2006,German Shepherd Crossbreed,,10028,07/30/2018,08/30/2019,2018
88346,JESSIE,F,2006,Chihuahua,,11235,07/30/2018,08/30/2019,2018
88394,GOLDIE,F,2006,Unknown,,10011,07/30/2018,08/30/2019,2018
88395,DONMISSAS,M,2007,"Poodle, Miniature",,11235,07/30/2018,08/30/2019,2018
88396,GINGER,F,2005,Beagle,,10469,07/30/2018,08/30/2019,2018
88397,RILEY,M,2006,Papillon,,10075,07/30/2018,08/30/2019,2018
88398,SOPHIE-RAE,F,2007,Unknown,,10312,07/30/2018,08/30/2019,2018
88422,LUCKY,M,2017,Pug,,11354,07/30/2018,08/30/2019,2018
88462,RAQUEL,F,2005,Bichon Frise,,10028,07/30/2018,08/30/2019,2018
88465,BELLA,F,2004,Beagle,,11379,07/30/2018,08/30/2019,2018
88466,MUNCHKIN,F,2007,Wire Fox Terrier,,10011,07/30/2018,08/30/2019,2018
88467,OTTO,M,2006,Vizsla,,10024,07/30/2018,08/30/2019,2018
88497,MAXX,M,2006,Unknown,,10469,07/30/2018,08/30/2019,2018
88498,DUNCAN,M,2005,"Schnauzer, Miniature",,11234,07/30/2018,08/30/2019,2018
88499,MAGGIE,F,2004,Labrador Retriever,,10075,07/30/2018,08/30/2019,2018
88529,ZAHAVA,F,2002,Yorkshire Terrier,,10022,07/30/2018,08/30/2019,2018
88531,HALLE,F,2005,Shih Tzu,,10314,07/30/2018,08/30/2019,2018
88595,SNOOPY,M,2003,Bichon Frise,,11209,07/31/2018,08/30/2019,2018
88596,SABLE,F,2002,Pomeranian,,10001,07/31/2018,08/30/2019,2018
88612,ALFIE,M,2006,Maltese,,11236,07/31/2018,08/30/2019,2018
88613,SHADOW,F,2004,Chihuahua,,10530,07/31/2018,08/30/2019,2018
88650,CHARLIE,M,2005,Shiba Inu,,10312,07/31/2018,08/30/2019,2018
88655,SPARKY,M,2006,Yorkshire Terrier,,10302,07/31/2018,08/30/2019,2018
88664,MONROE,F,2013,Havanese,,10024,07/31/2018,08/30/2019,2018
88701,JUNIPER,F,2006,Havanese,,10011,07/31/2018,08/30/2019,2018
88706,ABIGAIL,F,2003,Pekingese,,11378,07/31/2018,08/30/2019,2018
88744,MIKEY,M,2005,Unknown,,11234,07/31/2018,08/30/2019,2018
88765,MISTY,F,2006,Shetland Sheepdog,,10304,07/31/2018,08/30/2019,2018
88769,COCOA,F,2006,Unknown,,11417,07/31/2018,08/30/2019,2018
88822,RUBY,F,2005,Miniature Pinscher,,10018,07/31/2018,08/30/2019,2018
88823,AUGGIE,F,2002,German Shepherd Dog,,10028,07/31/2018,08/30/2019,2018
88826,SAMSON,M,2006,Unknown,,11201,07/31/2018,08/30/2019,2018
88827,MARILU,F,2003,Unknown,,11357,07/31/2018,08/30/2019,2018
88866,LILLY,F,2007,Havanese,,10002,07/31/2018,08/30/2019,2018
88867,HERSHEY,M,2007,Dachshund Smooth Coat,,11220,07/31/2018,08/30/2019,2018
88868,MOCHA,M,2008,Shih Tzu,,11372,07/31/2018,08/30/2019,2018
88910,CHIN,M,2004,Pekingese,,11375,08/01/2018,08/30/2019,2018
88911,MIKO,F,2010,Border Terrier,,11234,08/01/2018,08/30/2019,2018
88924,WILLIE,M,2005,West High White Terrier,,10314,08/01/2018,08/30/2019,2018
89056,BODE,M,2006,Pug,,10128,08/01/2018,08/30/2019,2018
89080,MACHITO,M,2001,Cocker Spaniel,,10303,08/01/2018,08/30/2019,2018
89119,POGO,M,2005,Unknown,,10128,08/02/2018,08/30/2019,2018
89122,SPANKY,M,2004,Dachshund Smooth Coat,,10308,08/02/2018,08/30/2019,2018
89123,LILY,F,2006,Unknown,,11694,08/02/2018,08/30/2019,2018
89163,GINGER,F,2006,Unknown,,10022,08/02/2018,08/30/2019,2018
89230,RUSTY,M,2007,Brussels Griffon,,11229,08/02/2018,08/30/2019,2018
89259,CARA,F,2001,Maltese,,11694,08/02/2018,08/30/2019,2018
89288,ZOEY,F,2006,Yorkshire Terrier,,11434,08/02/2018,08/30/2019,2018
89312,JIMMY,M,2005,Chihuahua,,11220,08/03/2018,08/30/2019,2018
89336,SHASHI,F,2005,Unknown,,11237,08/03/2018,08/30/2019,2018
89343,KATIE,F,2005,Unknown,,10036,08/03/2018,08/30/2019,2018
89344,LASSIE,F,2003,German Shepherd Crossbreed,,10314,08/03/2018,08/30/2019,2018
89377,BUDDIE,M,2005,Lhasa Apso,,10314,08/03/2018,08/30/2019,2018
89415,SANDIE,F,2005,Lhasa Apso,,10314,08/03/2018,08/30/2019,2018
89423,PETEY,M,2016,Havanese,,10312,08/03/2018,08/30/2019,2018
89472,ARCHIE,M,2010,Bassett Hound,,11229,08/03/2018,08/30/2019,2018
89477,MIMI,F,2007,"Schnauzer, Miniature",,11385,08/03/2018,08/30/2019,2018
89523,MACKENZIE,M,2007,Havanese,,10028,08/04/2018,08/30/2019,2018
89660,AUSTIN,M,2003,Pekingese,,11356,08/04/2018,08/30/2019,2018
89668,LILY,F,2011,Unknown,,10025,08/04/2018,08/30/2019,2018
89671,BENTLY,M,2012,Cavalier King Charles Spaniel,,11238,08/04/2018,08/30/2019,2018
89782,MUFFIN,M,2007,Yorkshire Terrier,,11417,08/05/2018,08/30/2019,2018
89971,DUTCHESS,F,2007,Maltese,,10451,08/06/2018,08/30/2019,2018
89987,JETTA,F,2004,Siberian Husky,,10305,08/06/2018,08/30/2019,2018
90073,PEPPER,M,2004,Labrador Retriever Crossbreed,,10465,08/06/2018,08/30/2019,2018
90147,PRINCESS,F,2005,Shih Tzu,,10029,08/06/2018,08/30/2019,2018
90161,JUDGE,F,2015,Cavalier King Charles Spaniel,,10065,08/06/2018,08/30/2019,2018
90172,MAX,M,2007,Rottweiler,,10029,08/06/2018,08/30/2019,2018
90173,KUBLA,M,2005,Shih Tzu,,10451,08/06/2018,08/30/2019,2018
90177,HUNTER,M,2005,Unknown,,10471,08/06/2018,08/30/2019,2018
90216,CALLIE,F,2008,Unknown,,10009,08/06/2018,08/30/2019,2018
90219,LAYLA,F,2007,Unknown,,10465,08/06/2018,08/30/2019,2018
90220,VALJEAN,M,2004,Boston Terrier,,11215,08/06/2018,08/30/2019,2018
90221,MADISON,F,2006,Schipperkee,,11228,08/06/2018,08/30/2019,2018
90247,ZOEY,F,2010,Golden Retriever,,11214,08/06/2018,08/30/2019,2018
90280,MAX,M,2006,Chihuahua,,10075,08/06/2018,08/30/2019,2018
90283,LUCA,F,2000,Dachshund Smooth Coat Miniature,,10065,08/06/2018,08/30/2019,2018
90310,MAGGIE,F,2006,Labrador Retriever,,11222,08/07/2018,08/30/2019,2018
90338,CARMELO,M,2004,Unknown,,10473,08/07/2018,08/30/2019,2018
90366,JUNIOR,M,2007,Unknown,,10460,08/07/2018,08/30/2019,2018
90382,MITZI,F,2004,Unknown,,10025,08/07/2018,08/30/2019,2018
90430,BABY,F,2006,Unknown,,11104,08/07/2018,08/30/2019,2018
90433,BAILEY,M,2010,Labrador Retriever,,11414,08/07/2018,08/30/2019,2018
90456,KITTY,F,2010,Chihuahua,,10001,08/07/2018,08/30/2019,2018
90492,SCARLETT,F,2004,Yorkshire Terrier,,11375,08/07/2018,08/30/2019,2018
90504,FOXY,F,2004,Unknown,,10304,08/07/2018,08/30/2019,2018
90547,DAISY,F,2005,Unknown,,10468,08/08/2018,08/30/2019,2018
90550,MIA,F,2007,Shih Tzu,,11230,08/08/2018,08/30/2019,2018
90553,BOOMER,M,2009,Chow Chow,,10469,08/08/2018,08/30/2019,2018
90593,CASTRO,M,2002,Unknown,,10466,08/08/2018,08/30/2019,2018
90595,CLEO,F,2006,Chihuahua,,11209,08/08/2018,08/30/2019,2018
90643,BETTY,F,2007,Yorkshire Terrier,,10002,08/08/2018,08/30/2019,2018
90668,JACKSPARRO,M,2006,Dachshund Smooth Coat,,10306,08/08/2018,08/30/2019,2018
90673,SPEC,F,2012,Unknown,,10011,08/08/2018,08/30/2019,2018
90687,COCO,M,2003,"Poodle, Toy",,11364,08/08/2018,08/30/2019,2018
90832,OREO,M,2008,Maltese,,10306,08/09/2018,08/30/2019,2018
90833,ROSCOE,M,2007,Shiba Inu,,11414,08/09/2018,08/30/2019,2018
90840,MAGGIE,F,2004,Shih Tzu,,10065,08/09/2018,08/30/2019,2018
90878,MICHAEL,M,2001,Dachshund Smooth Coat,,10024,08/10/2018,08/30/2019,2018
90910,CHARLIE,M,2002,Cocker Spaniel,,11379,08/10/2018,08/30/2019,2018
90937,COCOA,M,2004,Unknown,,10303,08/10/2018,08/30/2019,2018
90983,GEORGIE,F,2006,Cocker Spaniel,,10310,08/10/2018,08/30/2019,2018
91039,FLUFFY,M,2003,Unknown,,11379,08/10/2018,08/30/2019,2018
91040,MATHILDE,F,2004,Dachshund Smooth Coat,,10024,08/10/2018,08/30/2019,2018
91042,TACO,M,2010,Labrador Retriever Crossbreed,,11222,08/10/2018,08/30/2019,2018
91215,GWEN,F,2006,Unknown,,11367,08/12/2018,08/30/2019,2018
91285,BOO,M,2006,Maltese,,10314,08/12/2018,08/30/2019,2018
91376,JACKO,M,2005,Jack Russell Terrier,,10005,08/13/2018,08/30/2019,2018
91394,KURO,M,2011,Yorkshire Terrier,,11217,08/13/2018,08/30/2019,2018
91588,BAILEY,F,2002,Cocker Spaniel,,11694,08/14/2018,08/30/2019,2018
91619,NALU,M,2011,"Bull Dog, French",,10025,08/14/2018,08/30/2019,2018
91675,ALEX,F,2007,Unknown,,10025,08/14/2018,08/30/2019,2018
91709,TINNO,M,2005,Shih Tzu,,10312,08/15/2018,08/30/2019,2018
91814,BUDDY,M,2005,Labrador Retriever Crossbreed,,10025,08/15/2018,08/30/2019,2018
91853,MILA,F,2006,Chihuahua,,10024,08/16/2018,08/30/2019,2018
91873,JOKER,M,2007,Labrador Retriever Crossbreed,,11211,08/16/2018,08/30/2019,2018
92055,CHEWBACCA,M,2007,Shih Tzu,,10461,08/17/2018,08/30/2019,2018
92066,TEDDY,M,2004,"Welsh Corgi, Pembroke",,10303,08/17/2018,08/30/2019,2018
92067,SCHEIZER,M,2006,Pomeranian,,10312,08/17/2018,08/30/2019,2018
92068,RASCAL,M,2002,Shih Tzu,,11040,08/17/2018,08/30/2019,2018
92108,PALOSSA,F,2006,Irish Terrier,,11373,08/17/2018,08/30/2019,2018
92128,GINGER,F,2004,Unknown,,11369,08/17/2018,08/30/2019,2018
92157,ROSIE,F,2004,West High White Terrier,,10309,08/17/2018,08/30/2019,2018
92169,ESSIE,F,2007,"Schnauzer, Standard",,10460,08/17/2018,08/30/2019,2018
92170,BO-BO,M,2003,Yorkshire Terrier,,11235,08/17/2018,08/30/2019,2018
92212,CODY,M,2007,Labrador Retriever,,11378,08/18/2018,08/30/2019,2018
92232,BOOTSIE,F,2003,Shih Tzu,,11237,08/18/2018,08/30/2019,2018
92382,ROCCO,M,2005,Yorkshire Terrier,,10010,08/19/2018,08/30/2019,2018
92574,BUDDY,M,2006,Pug,,10022,08/20/2018,08/30/2019,2018
92626,BOOMER,M,2006,Yorkshire Terrier,,11417,08/20/2018,08/30/2019,2018
92682,CHARLIE,M,2006,Brussels Griffon,,11355,08/21/2018,08/30/2019,2018
92827,CASPER,M,2017,Coton de Tulear,,11360,08/21/2018,08/30/2019,2018
92847,COLONEL,M,2007,West High White Terrier,,10305,08/21/2018,08/30/2019,2018
92880,SNOW,F,2007,Maltese,,11377,08/21/2018,08/30/2019,2018
92910,PRINCESS,F,2007,Yorkshire Terrier,,11385,08/22/2018,08/30/2019,2018
92928,KIMBA,M,2015,Border Collie,,10308,08/22/2018,08/30/2019,2018
92939,LILU,F,2003,Unknown,,10023,08/22/2018,08/30/2019,2018
92979,RASCAL,M,2007,Maltese,,10306,08/22/2018,08/30/2019,2018
93018,TAINA,F,2001,Unknown,,10469,08/22/2018,08/30/2019,2018
93031,TAZ,M,2008,Yorkshire Terrier,,11231,08/22/2018,08/30/2019,2018
93037,RILEY,M,2006,Unknown,,11231,08/22/2018,08/30/2019,2018
93069,BELLO,M,2007,Unknown,,11435,08/22/2018,08/30/2019,2018
93083,THOR,M,2004,American Pit Bull Mix / Pit Bull Mix,,10025,08/22/2018,08/30/2019,2018
93115,MICK,M,2005,Shetland Sheepdog,,10033,08/23/2018,08/30/2019,2018
93117,MISS,F,2006,Unknown,,11212,08/23/2018,08/30/2019,2018
93183,PARIS,F,2006,Chihuahua,,10314,08/23/2018,08/30/2019,2018
93204,DOBBY,M,2000,Unknown,,10019,08/23/2018,08/30/2019,2018
93205,NEVILLE,M,2003,Dachshund Smooth Coat,,10025,08/23/2018,08/30/2019,2018
93250,PANDA,F,2007,Shih Tzu,,10314,08/23/2018,08/30/2019,2018
93251,RELLIE,M,2006,Shih Tzu,,11208,08/23/2018,08/30/2019,2018
93266,TIMMY,M,2004,Unknown,,11238,08/23/2018,08/30/2019,2018
93299,TRIXIE,F,2006,Yorkshire Terrier,,10469,08/23/2018,08/30/2019,2018
93352,CHARLIE,M,2007,Chihuahua,,10010,08/24/2018,08/30/2019,2018
93353,CLEO,F,2006,Yorkshire Terrier,,10304,08/24/2018,08/30/2019,2018
93382,BELLA,F,2009,Unknown,,11223,08/24/2018,08/30/2019,2018
93461,LOU,M,2002,Unknown,,10017,08/24/2018,08/30/2019,2018
93518,LUCKY,M,2010,"Poodle, Standard",,10468,08/24/2018,08/30/2019,2018
93540,BAILEY,M,2006,Unknown,,11040,08/24/2018,08/30/2019,2018
93544,BRUNO,M,2007,Chihuahua,,11209,08/24/2018,08/30/2019,2018
93635,TOPPER,M,2005,Shetland Sheepdog,,10023,08/25/2018,08/30/2019,2018
93636,COCO,M,2006,Yorkshire Terrier,,10304,08/25/2018,08/30/2019,2018
93662,SASHA,F,2005,Labrador Retriever Crossbreed,,11218,08/26/2018,08/30/2019,2018
93709,BANDIT,M,2007,Shih Tzu,,10302,08/26/2018,08/30/2019,2018
93808,ROCKO,M,2007,Yorkshire Terrier,,10465,08/27/2018,08/30/2019,2018
93935,GINGER,F,2007,Dachshund Smooth Coat Miniature,,10029,08/28/2018,08/30/2019,2018
93986,ROSEBUD,F,2006,Yorkshire Terrier,,10075,08/28/2018,08/30/2019,2018
94043,DESTINY,F,2005,"Poodle, Miniature",,11221,08/28/2018,08/30/2019,2018
94057,CASEY,F,2007,Labrador Retriever,,11422,08/28/2018,08/30/2019,2018
94149,MURPHY,M,2013,Bichon Frise,,10065,08/29/2018,08/30/2019,2018
94163,DUSTY,M,2002,"Poodle, Standard",,11235,08/29/2018,08/30/2019,2018
94208,CAMIE,F,2002,Shih Tzu,,10029,08/29/2018,08/30/2019,2018
94214,HANK,M,2010,"Bull Dog, French",,10003,08/29/2018,08/30/2019,2018
94338,LADY,F,2007,Silky Terrier,,10303,08/29/2018,08/30/2019,2018
94358,VIOLET,F,2016,Siberian Husky,,11231,08/30/2018,08/30/2019,2018
94359,CHIP,M,2003,Unknown,,11375,08/30/2018,08/30/2019,2018
94361,CHARLIE,M,2018,Chihuahua Crossbreed,,10469,08/30/2018,08/30/2019,2018
94362,MAX,M,2016,Labrador Retriever,,10310,08/30/2018,08/30/2019,2018
94364,BASTONE,F,2018,Beagle,,10461,08/30/2018,08/30/2019,2018
94365,KATSU,M,2018,"Welsh Corgi, Pembroke",,11358,08/30/2018,08/30/2019,2018
94366,CHAIN,M,2008,Yorkshire Terrier,,11378,08/30/2018,08/30/2019,2018
94367,BELLA,F,2018,Morkie,,10454,08/30/2018,08/30/2019,2018
94368,HAVANESE,F,2018,Havanese,,10016,08/30/2018,08/30/2019,2018
94369,STEPH,F,2018,Pomsky,,10019,08/30/2018,08/30/2019,2018
94370,KIWI,F,2015,American Staffordshire Terrier,,11372,08/30/2018,08/30/2019,2018
94372,MUFFIN,F,2005,Yorkshire Terrier,,10314,08/30/2018,08/30/2019,2018
94406,BAILEY,M,2006,Wheaton Terrier,,10312,08/30/2018,08/30/2019,2018
94407,ZERO,M,2018,Chihuahua Crossbreed,,11693,08/30/2018,08/30/2019,2018
94408,NONE,M,2018,Bichon Frise,,11235,08/30/2018,08/30/2019,2018
94409,OPAL,F,2018,Labrador Retriever Crossbreed,,11238,08/30/2018,08/30/2019,2018
94410,ISABELLE,F,2008,German Shepherd Crossbreed,,10016,08/30/2018,08/30/2019,2018
94411,PANTHER,M,2014,American Pit Bull Mix / Pit Bull Mix,,10459,08/30/2018,08/30/2019,2018
94412,ALVIN,M,2010,Labrador Retriever Crossbreed,,10305,08/30/2018,08/30/2019,2018
94413,SPOT,M,2016,Unknown,,11223,08/30/2018,08/30/2019,2018
94414,WILLOW,F,2009,"Dachshund, Wirehaired",,10022,08/30/2018,08/30/2019,2018
94415,HEIDI,F,2009,"Dachshund, Long Haired Miniature",,10022,08/30/2018,08/30/2019,2018
94416,ELMIRA,F,2017,Terrier Crossbreed,,10025,08/30/2018,08/30/2019,2018
94417,SCOUT,M,2014,Labrador Retriever Crossbreed,,10023,08/30/2018,08/30/2019,2018
94419,KHLOE,F,2018,Yorkshire Terrier,,10314,08/30/2018,08/30/2019,2018
94420,SNOW,M,2016,American Staffordshire Terrier,,11208,08/30/2018,08/30/2019,2018
94421,BERT,M,2013,Unknown,,11213,08/30/2018,08/30/2019,2018
94423,RIIKA,F,2016,Bernese Mountain Dog,,10023,08/30/2018,08/30/2019,2018
94424,DEXTER,M,2012,Dachshund Smooth Coat,,10030,08/30/2018,08/30/2019,2018
94425,RAGUENEAU,M,2016,Basenji,,10025,08/30/2018,08/30/2019,2018
94426,MARLEY,M,2015,Shih Tzu,,10475,08/30/2018,08/30/2019,2018
94427,HAVANESE,F,2018,Havanese,,10461,08/30/2018,08/30/2019,2018
94428,BENJI,M,2018,Shih Tzu,,10011,08/30/2018,08/30/2019,2018
94429,CANGELOSI,M,2018,Shih Tzu Crossbreed,,10468,08/30/2018,08/30/2019,2018
94430,MISSY,F,2016,Unknown,,11213,08/30/2018,08/30/2019,2018
94431,DEENO,M,2014,Unknown,,10451,08/30/2018,08/30/2019,2018
94432,GIZMO,F,2018,French Bulldog,,10009,08/30/2018,08/30/2019,2018
94433,ANCHOVY,F,2018,Cavalier King Charles Spaniel,,10024,08/30/2018,08/30/2019,2018
94434,JERRY,M,2012,Chihuahua,,10034,08/30/2018,08/30/2019,2018
94445,HU,F,2016,Yorkshire Terrier,,11209,08/30/2018,08/30/2019,2018
94459,DACHSHUND,M,2018,"Dachshund, Long Haired Miniature",,10019,08/30/2018,08/30/2019,2018
94460,MALTI-POO,M,2018,Maltipoo,,10019,08/30/2018,08/30/2019,2018
94461,SASHA,F,2018,German Shepherd Dog,,10028,08/30/2018,08/30/2019,2018
94462,MORKIE,M,2018,Morkie,,11207,08/30/2018,08/30/2019,2018
94463,CONFETTI,F,2018,"Schnauzer, Miniature",,11385,08/30/2018,08/30/2019,2018
94464,ROWLF,M,2018,Boxer Crossbreed,,10463,08/30/2018,08/30/2019,2018
94465,LEO,M,2018,Chihuahua Crossbreed,,10468,08/30/2018,08/30/2019,2018
94467,PUDDING,M,2018,Pomeranian,,11101,08/30/2018,08/30/2019,2018
94468,MARA,F,2016,Unknown,,11233,08/30/2018,08/30/2019,2018
94469,GHOST,M,2016,Unknown,,10467,08/30/2018,08/30/2019,2018
94470,SASHA,F,2012,Chihuahua Crossbreed,,11372,08/30/2018,08/30/2019,2018
94475,JUNIPER,F,2016,Labrador Retriever,,10464,08/30/2018,08/30/2019,2018
94476,FRENCH,F,2018,French Bulldog,,10065,08/30/2018,08/30/2019,2018
94478,DACHSHUND,F,2018,"Dachshund, Long Haired Miniature",,10009,08/30/2018,08/30/2019,2018
94479,POPPY,F,2018,Goldendoodle,,10005,08/30/2018,08/30/2019,2018
94480,CHARLIE,F,2017,Australian Shepherd,,10016,08/30/2018,08/30/2019,2018
94481,MCHUGH,M,2018,Shiba Inu,,10465,08/30/2018,08/30/2019,2018
94482,SASSY,F,2015,Maltese Crossbreed,,11101,08/30/2018,08/30/2019,2018
94483,ROLF,M,2018,Poodle,,11106,08/30/2018,08/30/2019,2018
94484,POMERANIAN,M,2018,Pomeranian,,10010,08/30/2018,08/30/2019,2018
94485,KINDRED,F,2018,Yorkshire Terrier Crossbreed,,11377,08/30/2018,08/30/2019,2018
94486,BOBO,M,2014,Shih Tzu,,11219,08/30/2018,08/30/2019,2018
94494,HAYLEY,F,2012,Labrador Retriever,,10314,08/30/2018,08/30/2019,2018
94520,BAOBAO,M,2018,German Shepherd Dog,,11205,08/30/2018,08/30/2019,2018
94521,QUESO,M,2017,Havanese,,10009,08/30/2018,08/30/2019,2018
94522,CHI,M,2012,Chihuahua,,10024,08/30/2018,08/30/2019,2018
94523,COSMO,M,2018,Dachshund Smooth Coat Miniature,,11205,08/30/2018,08/30/2019,2018
94524,SUKIE,F,2018,Maltipoo,,10021,08/30/2018,08/30/2019,2018
94525,BUDDY,M,2018,Labrador Retriever Crossbreed,,10306,08/30/2018,08/30/2019,2018
94526,CHARLIE,M,2018,Pomeranian,,10018,08/30/2018,08/30/2019,2018
94527,MAPLE,F,2018,Morkie,,11426,08/30/2018,08/30/2019,2018
94528,PRINCESS,F,2017,Shih Tzu,,11372,08/30/2018,08/30/2019,2018
94529,BELLA,F,2018,Poodle,,11228,08/30/2018,08/30/2019,2018
94530,BOWIE,M,2018,Golden Retriever,,10128,08/30/2018,08/30/2019,2018
94531,CREAMI,M,2018,Golden Retriever,,11106,08/30/2018,08/30/2019,2018
94532,MAWSON,M,2014,Labrador Retriever,,10040,08/30/2018,08/30/2019,2018
94533,SHIH-TZU,M,2018,Shih Tzu,,10033,08/30/2018,08/30/2019,2018
94534,PALERMO,M,2010,Unknown,,11434,08/30/2018,08/30/2019,2018
94535,ROXY,F,2014,Shih Tzu,,10457,08/30/2018,08/30/2019,2018
94536,MAXWELL,M,2010,Puggle,,11229,08/30/2018,08/30/2019,2018
94537,CLEO,F,2018,Poodle Crossbreed,,10016,08/30/2018,08/30/2019,2018
94538,CORDUROY,M,2006,Pomeranian,,11229,08/30/2018,08/30/2019,2018
94539,LINDA,F,2017,Labrador Retriever,,10461,08/30/2018,08/30/2019,2018
94540,MORKIE,F,2018,Morkie,,10033,08/30/2018,08/30/2019,2018
94542,VIVI,F,2017,Terrier Crossbreed,,10016,08/30/2018,08/30/2019,2018
94581,DEXTER,M,2018,Yorkshire Terrier Crossbreed,,11249,08/30/2018,08/30/2019,2018
94582,NONE,M,2018,Shih Tzu,,11215,08/30/2018,08/30/2019,2018
94583,POMERANIAN,F,2018,Pomeranian,,10039,08/30/2018,08/30/2019,2018
94585,POMERANIAN,F,2018,Pomeranian,,10014,08/30/2018,08/30/2019,2018
94586,MAIA,F,2018,Bernese Mountain Dog,,10022,08/30/2018,08/30/2019,2018
94587,WONDER,M,2018,"Dachshund, Long Haired Miniature",,11354,08/30/2018,08/30/2019,2018
94588,PRIMO,M,2012,Unknown,,10475,08/30/2018,08/30/2019,2018
94589,MASON,M,2011,Unknown,,11385,08/30/2018,08/30/2019,2018
94591,SCOUT,F,2018,Shih Tzu Crossbreed,,11104,08/30/2018,08/30/2019,2018
94659,AJ,M,2007,"Welsh Corgi, Pembroke",,10308,08/31/2018,08/30/2019,2018
94746,HENNY,M,2017,Soft Coated Wheaten Terrier,,11435,08/31/2018,08/30/2019,2018
94805,COCO,F,2005,Unknown,,10463,08/31/2018,08/30/2019,2018
95030,RAFFI,M,2006,Labradoodle,,10024,09/02/2018,08/30/2019,2018
95253,NINA,F,2006,Pekingese,,11237,09/03/2018,08/30/2019,2018
95294,FIONA,F,2002,Dachshund Smooth Coat Miniature,,11373,09/04/2018,08/30/2019,2018
95321,KODA,M,2006,Shiba Inu,,11362,09/04/2018,08/30/2019,2018
95323,MINNIE,F,2005,Maltese,,10314,09/04/2018,08/30/2019,2018
95336,PARIS,F,2006,Yorkshire Terrier,,11224,09/04/2018,08/30/2019,2018
95381,JAX,M,2002,Shih Tzu,,10024,09/04/2018,08/30/2019,2018
95382,MICKEY,M,2004,Maltese,,11106,09/04/2018,08/30/2019,2018
95649,SOPHIE,F,2006,Labrador Retriever Crossbreed,,11228,09/05/2018,08/30/2019,2018
95725,RILEY,M,2006,Unknown,,10306,09/05/2018,08/30/2019,2018
95899,MAXWELL,M,2009,Unknown,,10025,09/06/2018,08/30/2019,2018
95902,MELODY,F,2002,"Poodle, Toy",,10036,09/06/2018,08/30/2019,2018
95915,POMEGRANAT,F,2002,Pomeranian,,10075,09/06/2018,08/30/2019,2018
96529,ROCKY,M,2009,Jack Russell Terrier,,11370,09/10/2018,08/30/2019,2018
96609,ROMEO,M,2012,Unknown,,10001,09/10/2018,08/30/2019,2018
96746,MISSY,F,2002,Shih Tzu,,11235,09/10/2018,08/30/2019,2018
